"","all.common","cd4_common.avg","cd22_common.avg","moto_common.avg","glia_common.avg"
"5163","ENSMUSG00000061479",42.1970006593051,343.229857629923,69.5878654116536,36.6913917892394
"5164","ENSMUSG00000085795",42.1970006593051,219.594992111409,52.4716880585654,14.4486374091653
"5165","ENSMUSG00000001995",42.1970006593051,228.21238150785,79.2725536153632,113.563710772699
"5166","ENSMUSG00000006019",42.1970006593051,206.045499653964,118.45081559275,80.3704992252813
"5167","ENSMUSG00000009640",42.1970006593051,118.53001993378,18.6417561436844,27.7755536332567
"5168","ENSMUSG00000024067",42.1970006593051,90.332564914113,6.04493620086668,75.3741553952076
"5169","ENSMUSG00000024862",42.1970006593051,152.173079422161,31.4819200153232,111.710284005664
"5170","ENSMUSG00000025858",42.1970006593051,814.217910111162,81.4812790384944,32.1676978106575
"5171","ENSMUSG00000028832",42.1970006593051,27.4200520657839,494.645847251538,6.63359944179452
"5172","ENSMUSG00000031168",42.1970006593051,188.998129994369,149.53641796948,14.9985450734214
"5173","ENSMUSG00000031807",42.1970006593051,253.826218707134,177.395912873989,9.0621957231969
"5174","ENSMUSG00000033423",42.38126703773,222.631975851232,98.2513042107882,29.901161182694
"5175","ENSMUSG00000037706",42.38126703773,171.856475384122,44.1507947190829,158.148334502179
"5176","ENSMUSG00000042742",42.38126703773,99.1452541817862,41.9702914793164,262.941357234791
"5177","ENSMUSG00000069020",42.38126703773,187.241281003147,39.1803259876585,110.408141829003
"5178","ENSMUSG00000091337",42.38126703773,155.181502251263,36.1161761980341,32.284335008718
"5179","ENSMUSG00000013629",42.38126703773,258.796084948199,115.074145933485,27.2340387090837
"5180","ENSMUSG00000015247",42.38126703773,149.605692059443,9.06292876829913,5.34106289580549
"5181","ENSMUSG00000025104",42.38126703773,228.869053417301,837.608936095779,55.4019580701368
"5182","ENSMUSG00000027551",42.38126703773,260.791035455557,287.571318389001,20.8128238381893
"5183","ENSMUSG00000028557",42.5655334161549,326.290120919084,22.6194042862329,14.2075218992247
"5184","ENSMUSG00000028927",42.5655334161549,566.299567668341,234.048040730216,38.248184484834
"5185","ENSMUSG00000029624",42.5655334161549,113.063503140371,19.1865179877576,118.650173496713
"5186","ENSMUSG00000029798",42.5655334161549,180.479582127377,106.277232300178,4.96780200712583
"5187","ENSMUSG00000031604",42.5655334161549,218.145734547878,57.9268675154741,10.4644414639382
"5188","ENSMUSG00000031931",42.5655334161549,228.491744937999,93.7917372847643,88.3779623436388
"5189","ENSMUSG00000033931",42.5655334161549,173.801943007142,43.4506147356855,96.7798131207912
"5190","ENSMUSG00000034109",42.5655334161549,201.528236383437,58.7495612587781,47.4029616097749
"5191","ENSMUSG00000034321",42.5655334161549,53.9212279101538,218.524934517551,6.594872506468
"5192","ENSMUSG00000036052",42.5655334161549,222.234941471836,130.495432460256,67.9773927163022
"5193","ENSMUSG00000036452",42.5655334161549,139.869516540838,142.874110988089,13.0618899140682
"5194","ENSMUSG00000039789",42.5655334161549,126.038284129694,36.6682055171172,186.014997288367
"5195","ENSMUSG00000057789",42.5655334161549,593.460528450608,258.245894328738,52.5418581580455
"5196","ENSMUSG00000062116",42.7497997945798,236.98798938954,13.0869078892678,128.461090079399
"5197","ENSMUSG00000068966",42.7497997945798,538.271899606397,344.461185225566,476.289756702202
"5198","ENSMUSG00000070639",42.7497997945798,219.764398942428,42.6626827190193,48.7702725843897
"5199","ENSMUSG00000092558",42.7497997945798,180.858274380658,83.2924047157875,52.7101026789545
"5200","ENSMUSG00000001542",42.7497997945798,132.4417049322,47.5781300403641,21.9221792898439
"5201","ENSMUSG00000020576",42.7497997945798,115.841197809436,105.881522808384,20.1482059635653
"5202","ENSMUSG00000021501",42.7497997945798,205.527037166994,149.924132054527,13.3347500355593
"5203","ENSMUSG00000022747",42.7497997945798,195.790729266371,28.8263850478109,80.5419755982509
"5204","ENSMUSG00000025821",42.7497997945798,179.810248462862,17.8162704583715,85.4393951579325
"5205","ENSMUSG00000026088",42.7497997945798,197.814207314846,30.1237630064042,35.1838216788124
"5206","ENSMUSG00000026648",42.7497997945798,133.100301866296,76.8697809400682,8.83153617943435
"5207","ENSMUSG00000030056",42.7497997945798,167.699859683499,109.311269652393,16.4775823089423
"5208","ENSMUSG00000035629",42.9340661730048,124.877631759785,43.2555789174426,92.595263798889
"5209","ENSMUSG00000038279",42.9340661730048,288.591552307953,128.551733606037,46.1384511382811
"5210","ENSMUSG00000038722",42.9340661730048,830.17826855775,310.135961899497,496.982831754765
"5211","ENSMUSG00000052656",42.9340661730048,220.214189083901,29.2241585498771,28.7401599950578
"5212","ENSMUSG00000057134",42.9340661730048,141.861262853417,39.312084354733,43.9569677635091
"5213","ENSMUSG00000061759",42.9340661730048,140.427746154422,134.928547672021,94.0846595638737
"5214","ENSMUSG00000067942",42.9340661730048,207.002075769253,46.6628283115101,19.0385828783913
"5215","ENSMUSG00000075705",42.9340661730048,398.628657569786,45.8102827651399,38.0613591629109
"5216","ENSMUSG00000000439",42.9340661730048,121.722656999282,80.1303895045852,53.803821812406
"5217","ENSMUSG00000005078",42.9340661730048,471.241137332446,46.6059166473865,23.3378730479763
"5218","ENSMUSG00000020483",42.9340661730048,209.989431239015,222.092718637566,136.050238928118
"5219","ENSMUSG00000021241",42.9340661730048,204.990239215632,188.800074428697,23.0891182539905
"5220","ENSMUSG00000022828",43.1183325514297,186.319154202704,28.7477907435958,78.2550830280574
"5221","ENSMUSG00000025260",43.1183325514297,236.697503513494,18.311388113331,25.4000659942164
"5222","ENSMUSG00000025372",43.1183325514297,203.773613300492,27.2063409244445,90.9638064566771
"5223","ENSMUSG00000025532",43.1183325514297,159.671388260601,80.8947486271159,6.30167166152094
"5224","ENSMUSG00000026492",43.1183325514297,114.346393658249,87.7485715530037,35.4841517474309
"5225","ENSMUSG00000028453",43.1183325514297,144.004321858935,42.18253440465,61.8942378026642
"5226","ENSMUSG00000028567",43.1183325514297,250.524404400371,66.6470441917866,46.9692331936752
